Date,"Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС",Цена на арматуру
2021-01-18,440.0,27893.0,24195.0,28134.0,171.0,545.0,194.0,445.0,428.0,550.0,480.0,26348.0,27297.0,555.0,8100.0,32375.0,9885.0,402.5,27545.0,465.0,572.5,562.5,8216.0,6236.0,56.0,62000.0
2021-01-25,410.0,28573.0,25479.0,28415.0,170.0,535.0,196.0,414.0,403.0,520.0,455.0,27178.0,27647.0,525.0,8100.0,32375.0,9885.0,382.5,27983.0,440.0,540.0,545.0,8216.0,6236.0,56.0,62000.0
2021-02-01,380.0,28416.0,25579.0,28503.0,163.0,520.0,192.0,392.0,380.0,490.0,417.0,27494.0,27662.0,505.0,8100.0,32375.0,9885.0,367.5,28246.0,415.0,520.0,515.0,9443.0,7682.0,64.0,59000.0
2021-02-08,366.0,28187.0,25285.0,28002.0,154.0,510.0,183.0,370.0,363.0,480.0,397.0,27253.0,27102.0,495.0,9585.0,29875.0,11515.0,367.5,28177.0,398.0,517.5,505.0,9443.0,7682.0,64.0,55000.0
2021-02-15,375.0,26751.0,24914.0,26993.0,164.0,522.5,189.0,375.0,370.0,485.0,415.0,26000.0,25834.0,500.0,9585.0,29875.0,11515.0,382.5,27643.0,407.0,520.0,527.5,9443.0,7682.0,64.0,51500.0
2021-02-22,387.0,25897.0,24774.0,25779.0,170.0,530.0,190.0,388.0,380.0,500.0,440.0,25440.0,24638.0,520.0,9585.0,29875.0,11515.0,397.5,27158.0,418.0,520.0,545.0,9443.0,7682.0,64.0,48500.0
2021-03-01,415.0,26494.0,24850.0,25524.0,174.0,544.0,195.0,417.0,410.0,510.0,445.0,25314.0,24653.0,525.0,9585.0,29875.0,11515.0,422.5,27240.0,445.0,542.5,556.5,11218.0,9905.0,93.0,48000.0
2021-03-08,425.0,26694.0,25336.0,26096.0,176.0,570.0,201.0,425.0,422.0,520.0,460.0,26011.0,25029.0,546.0,9425.0,30875.0,11575.0,437.5,27254.0,460.0,562.5,569.0,11218.0,9905.0,93.0,49000.0
2021-03-15,405.0,26961.0,26291.0,26877.0,168.0,557.5,194.0,412.0,407.0,530.0,460.0,26177.0,25843.0,546.0,9425.0,30875.0,11575.0,432.5,27738.0,445.0,560.0,560.0,11218.0,9905.0,93.0,50500.0
2021-03-22,390.0,27526.0,26498.0,27680.0,164.0,559.0,190.5,400.0,390.0,530.0,434.0,26624.0,26670.0,545.0,9425.0,30875.0,11575.0,427.5,28137.0,427.0,557.5,567.5,11218.0,9905.0,93.0,50800.0
2021-03-29,382.0,28225.0,27172.0,28656.0,160.0,555.0,190.5,393.0,380.0,530.0,438.0,27371.0,27585.0,545.0,9425.0,30875.0,11575.0,425.0,28832.0,417.0,557.5,565.0,11388.0,9677.0,71.0,51500.0
2021-04-05,393.0,28804.0,27524.0,28998.0,167.0,556.0,201.5,400.0,390.0,510.0,442.0,27728.0,27967.0,545.0,10375.0,37600.0,12825.0,425.0,29311.0,428.0,549.0,563.5,11388.0,9677.0,71.0,53500.0
2021-04-12,398.0,28948.0,27737.0,28730.0,171.0,558.5,205.5,407.0,392.0,520.0,455.0,27676.0,27727.0,550.0,10375.0,37600.0,12825.0,427.5,29418.0,431.0,567.5,562.5,11388.0,9677.0,71.0,54500.0
2021-04-19,395.0,28798.0,27700.0,28318.0,175.0,570.0,210.0,405.0,388.0,540.0,460.0,27420.0,27434.0,550.0,10375.0,37600.0,12825.0,427.5,29405.0,428.0,572.5,563.0,11388.0,9677.0,71.0,58500.0
2021-04-26,395.0,28571.0,27709.0,27879.0,185.0,574.0,219.0,407.0,388.0,540.0,456.0,27481.0,26981.0,565.0,10375.0,37600.0,12825.0,431.5,29309.0,425.0,572.5,580.0,12736.0,10537.0,70.0,60500.0
2021-05-03,405.0,28138.0,27722.0,27484.0,191.0,581.0,228.0,415.0,400.0,560.0,466.0,27325.0,26450.0,580.0,10375.0,37600.0,12825.0,440.0,29031.0,438.0,577.5,590.0,12736.0,10537.0,70.0,62500.0
2021-05-10,437.0,27905.0,27700.0,27155.0,197.0,607.5,233.0,445.0,432.0,590.0,471.0,27092.0,26104.0,600.0,10050.0,37600.0,14025.0,462.5,28821.0,470.0,617.5,613.5,12736.0,10537.0,70.0,63500.0
2021-05-17,471.0,27865.0,27883.0,27257.0,225.0,672.5,256.0,480.0,467.0,630.0,525.0,27165.0,26160.0,660.0,10050.0,37600.0,14025.0,497.5,29010.0,503.0,655.0,665.0,12736.0,10537.0,70.0,67000.0
2021-05-24,473.0,28524.0,28571.0,27865.0,213.0,675.0,244.0,482.0,470.0,630.0,535.0,27588.0,26709.0,640.0,10050.0,37600.0,14025.0,500.0,29303.0,507.0,657.5,670.0,12736.0,10537.0,70.0,71900.0
2021-05-31,475.0,29326.0,28883.0,28807.0,189.0,672.5,224.0,483.0,475.0,630.0,518.0,28134.0,27659.0,640.0,10050.0,37600.0,14025.0,506.0,29809.0,510.0,657.5,667.5,13956.0,10279.0,72.0,71900.0
2021-06-07,468.0,29672.0,28805.0,29278.0,207.0,662.5,241.0,478.0,468.0,620.0,508.0,28352.0,28162.0,635.0,12000.0,38350.0,16750.0,501.5,30160.0,503.0,652.5,660.0,13956.0,10279.0,72.0,72500.0
2021-06-14,469.0,29561.0,28242.0,29330.0,213.0,656.0,246.0,475.0,469.0,630.0,515.0,28373.0,28260.0,635.0,12000.0,38350.0,16750.0,520.0,30148.0,504.0,669.5,653.5,13956.0,10279.0,72.0,74000.0
2021-06-21,463.0,29375.0,27722.0,29190.0,219.0,661.5,253.0,461.0,465.0,630.0,515.0,28202.0,28003.0,640.0,12000.0,38350.0,16750.0,520.0,30128.0,500.0,657.5,658.0,13956.0,10279.0,72.0,74000.0
2021-06-28,457.0,29065.0,26673.0,28969.0,214.0,655.0,250.0,459.0,462.0,615.0,513.0,27807.0,27679.0,605.0,12000.0,38350.0,16750.0,517.5,30111.0,497.0,642.5,652.5,16293.0,12288.0,82.0,74000.0
2021-07-05,456.0,27776.0,25813.0,27889.0,218.0,660.0,259.0,459.0,460.0,615.0,518.0,26924.0,26892.0,600.0,12090.0,42500.0,16450.0,517.5,29662.0,498.0,641.5,670.0,16293.0,12288.0,82.0,74000.0
2021-07-12,453.0,26909.0,25816.0,27063.0,220.0,662.5,260.0,457.0,458.0,615.0,518.0,26257.0,25966.0,585.0,12090.0,42500.0,16450.0,512.5,28463.0,496.0,625.0,667.5,16293.0,12288.0,82.0,73500.0
2021-07-19,441.0,26080.0,25855.0,25804.0,220.0,658.5,255.0,448.0,448.0,615.0,508.0,25358.0,24734.0,605.0,12090.0,42500.0,16450.0,495.0,27589.0,486.0,632.5,645.0,16293.0,12288.0,82.0,72500.0
2021-07-26,437.0,26272.0,24580.0,26161.0,209.0,655.0,241.0,445.0,440.0,605.0,508.0,24725.0,24714.0,608.0,12090.0,42500.0,16450.0,487.5,26726.0,480.0,632.5,637.5,16162.0,12403.0,87.0,71500.0
2021-08-02,430.0,26890.0,23645.0,26351.0,196.0,647.5,222.0,439.0,427.0,570.0,503.0,24886.0,25089.0,590.0,12090.0,42500.0,16450.0,482.5,26656.0,472.0,607.5,635.0,16162.0,12403.0,87.0,69500.0
2021-08-09,424.0,27101.0,24491.0,26706.0,178.0,605.0,199.0,424.0,417.0,550.0,500.0,25215.0,25589.0,565.0,12715.0,42500.0,17750.0,472.5,26812.0,464.0,587.5,592.5,16162.0,12403.0,87.0,66000.0
2021-08-16,415.0,27849.0,24489.0,27356.0,163.0,577.5,181.0,421.0,410.0,540.0,495.0,25672.0,26472.0,540.0,12715.0,42500.0,17750.0,462.5,26824.0,457.0,586.0,577.5,16162.0,12403.0,87.0,65000.0
2021-08-23,410.0,27941.0,24136.0,27394.0,149.0,567.5,167.0,415.0,400.0,500.0,500.0,26077.0,26514.0,500.0,12715.0,42500.0,17750.0,452.5,26890.0,452.0,562.5,562.5,16162.0,12403.0,87.0,63500.0
2021-08-30,406.0,28185.0,24175.0,27420.0,149.0,552.5,163.0,413.0,396.0,485.0,500.0,25998.0,26654.0,500.0,12715.0,42500.0,17750.0,447.5,26960.0,448.0,531.0,537.5,17343.0,12649.0,97.0,62000.0
2021-09-06,405.0,28241.0,24250.0,27418.0,148.0,498.5,160.0,413.0,394.0,480.0,483.0,25879.0,26541.0,505.0,10365.0,40000.0,15600.0,445.5,27339.0,446.0,531.0,537.5,17343.0,12649.0,97.0,59000.0
2021-09-13,401.0,28233.0,24106.0,27219.0,132.0,500.0,146.0,409.0,390.0,480.0,483.0,25793.0,26413.0,470.0,10365.0,40000.0,15600.0,442.5,27259.0,443.0,531.0,537.5,17343.0,12649.0,97.0,56500.0
2021-09-20,392.0,27854.0,24607.0,26724.0,113.0,501.5,136.0,405.0,386.0,480.0,498.0,25523.0,26108.0,475.0,10365.0,40000.0,15600.0,441.0,26988.0,439.0,530.0,537.5,17343.0,12649.0,97.0,55000.0
2021-09-27,388.0,27166.0,24138.0,26251.0,103.0,497.5,135.0,401.0,386.0,470.0,500.0,25059.0,25488.0,498.0,10365.0,40000.0,15600.0,441.0,26703.0,438.0,535.0,532.5,15503.0,10349.0,81.0,54000.0
2021-10-04,385.0,26784.0,23908.0,25750.0,116.0,550.0,152.0,398.0,386.0,470.0,500.0,24722.0,25050.0,478.0,10365.0,40000.0,15600.0,437.5,26496.0,435.0,535.5,534.0,15503.0,10349.0,81.0,56800.0
2021-10-11,397.0,26523.0,24028.0,25604.0,119.0,557.5,158.0,410.0,402.0,485.0,508.0,24681.0,24896.0,500.0,7650.0,38500.0,13300.0,452.5,26474.0,449.0,532.5,557.5,15503.0,10349.0,81.0,59000.0
2021-10-18,427.0,26086.0,24275.0,25157.0,128.0,562.5,180.0,436.0,432.0,500.0,528.0,24534.0,24515.0,515.0,7650.0,38500.0,13300.0,473.5,26537.0,480.0,545.0,565.0,15503.0,10349.0,81.0,64000.0
2021-10-25,448.0,26593.0,24629.0,25936.0,122.0,577.5,179.0,450.0,451.0,510.0,544.0,25363.0,25359.0,540.0,7650.0,38500.0,13300.0,493.5,27467.0,500.0,555.0,577.5,15503.0,10349.0,81.0,73000.0
2021-11-01,446.0,27708.0,24737.0,27341.0,116.0,577.5,177.0,450.0,450.0,515.0,550.0,26648.0,26592.0,545.0,7650.0,38500.0,13300.0,493.5,28334.0,501.0,572.5,580.0,12987.0,7857.0,68.0,77000.0
2021-11-08,441.0,28831.0,24893.0,28389.0,98.0,580.0,161.0,453.0,446.0,510.0,541.0,27498.0,27446.0,530.0,6125.0,39250.0,10550.0,492.5,28778.0,497.0,565.0,577.5,12987.0,7857.0,68.0,79000.0
2021-11-15,445.0,29339.0,25638.0,28841.0,92.0,580.0,154.0,456.0,446.0,510.0,528.0,28006.0,28100.0,545.0,6125.0,39250.0,10550.0,497.5,29351.0,499.0,565.0,582.5,12987.0,7857.0,68.0,78000.0
2021-11-22,443.0,30104.0,25790.0,29662.0,90.0,579.0,148.0,458.0,444.0,515.0,528.0,28584.0,29015.0,540.0,6125.0,39250.0,10550.0,497.5,30195.0,498.0,565.0,582.5,12987.0,7857.0,68.0,72500.0
2021-11-29,438.0,30914.0,26133.0,30376.0,99.0,572.5,146.0,453.0,438.0,510.0,530.0,29414.0,29906.0,520.0,6125.0,39250.0,10550.0,492.5,30842.0,492.0,555.0,571.5,10753.0,6282.0,63.0,64000.0
2021-12-06,430.0,31202.0,26178.0,30713.0,100.0,572.5,143.0,445.0,428.0,510.0,530.0,29724.0,30184.0,525.0,5525.0,39250.0,8950.0,482.5,31083.0,484.0,547.5,560.0,10753.0,6282.0,63.0,61500.0
2021-12-13,417.0,30750.0,26031.0,30050.0,105.0,557.5,152.0,431.0,415.0,510.0,528.0,28958.0,29578.0,515.0,5525.0,39250.0,8950.0,467.5,30275.0,471.0,557.0,545.0,10753.0,6282.0,63.0,60500.0
2021-12-20,414.0,29870.0,25299.0,29447.0,112.0,552.5,159.0,425.0,410.0,505.0,520.0,28299.0,28862.0,510.0,5525.0,39250.0,8950.0,467.5,29555.0,467.0,550.0,535.0,10753.0,6282.0,63.0,61500.0
2021-12-27,416.0,29631.0,24741.0,28941.0,124.0,547.5,173.0,422.0,413.0,505.0,512.0,27848.0,28419.0,510.0,5525.0,39250.0,8950.0,462.5,29024.0,461.0,550.0,535.0,9244.0,5901.0,55.0,62500.0
2022-01-03,418.0,29121.0,24326.0,28566.0,118.0,547.5,168.5,424.0,415.0,505.0,500.0,27215.0,27969.0,510.0,5525.0,39250.0,8950.0,462.5,28407.0,463.0,545.0,535.0,9244.0,5901.0,55.0,63500.0
2022-01-10,419.0,28826.0,24255.0,28615.0,125.0,540.0,170.5,425.0,416.0,495.0,500.0,26977.0,27830.0,500.0,6575.0,39000.0,9900.0,462.5,28802.0,465.0,535.0,530.0,9244.0,5901.0,55.0,63500.0
2022-01-17,430.0,29086.0,25878.0,28751.0,128.0,547.5,176.5,440.0,425.0,500.0,510.0,27257.0,27934.0,515.0,6575.0,39000.0,9900.0,467.5,28622.0,471.0,535.0,537.5,9244.0,5901.0,55.0,63700.0
2022-01-24,430.0,28955.0,25949.0,28321.0,131.0,547.5,183.5,435.0,425.0,510.0,518.0,27140.0,27651.0,520.0,6575.0,39000.0,9900.0,467.5,28389.0,470.0,537.5,545.0,9244.0,5901.0,55.0,62500.0
2022-01-31,429.0,29396.0,25683.0,28816.0,139.0,547.5,190.5,438.0,425.0,510.0,530.0,27624.0,27972.0,530.0,6575.0,39000.0,9900.0,470.0,28807.0,470.0,537.5,567.5,9728.0,6527.0,59.0,62900.0
2022-02-07,450.0,30752.0,26372.0,30282.0,145.0,580.0,197.5,462.0,445.0,535.0,535.0,28859.0,29440.0,555.0,8135.0,40500.0,11845.0,492.5,30078.0,490.0,550.0,582.5,9728.0,6527.0,59.0,65000.0
2022-02-14,464.0,32114.0,27970.0,31346.0,150.0,592.5,200.5,474.0,458.0,545.0,555.0,29977.0,30598.0,570.0,8135.0,40500.0,11845.0,502.5,31458.0,503.0,560.0,594.0,9728.0,6527.0,59.0,65500.0
2022-02-21,466.0,32898.0,28335.0,32085.0,138.0,620.0,187.5,477.0,460.0,560.0,560.0,30930.0,31407.0,585.0,8135.0,40500.0,11845.0,507.5,32417.0,506.0,592.5,615.0,9728.0,6527.0,59.0,69000.0
2022-02-28,469.0,33913.0,28968.0,33041.0,137.0,625.0,185.5,477.0,460.0,610.0,568.0,31875.0,32437.0,585.0,8135.0,40500.0,11845.0,512.5,33208.0,509.0,627.5,620.0,11355.0,7823.0,67.0,78000.0
2022-03-07,524.0,35186.0,31048.0,34263.0,147.0,707.5,197.5,534.0,497.0,710.0,575.0,32402.0,32619.0,680.0,9660.0,39500.0,13800.0,590.0,34466.0,567.0,747.5,722.5,11355.0,7823.0,67.0,77000.0
2022-03-14,604.0,32835.0,31137.0,32912.0,159.0,790.0,214.0,610.0,578.0,860.0,598.0,31181.0,30755.0,761.0,9660.0,39500.0,13800.0,646.5,33349.0,648.0,882.5,804.0,11355.0,7823.0,67.0,74000.0
2022-03-21,614.0,29971.0,27892.0,29736.0,145.0,785.0,201.0,619.0,588.0,960.0,640.0,28228.0,28469.0,761.0,9660.0,39500.0,13800.0,657.5,30238.0,658.0,1000.0,785.0,11355.0,7823.0,67.0,67000.0
2022-03-28,610.0,27675.0,27476.0,27559.0,147.0,855.0,200.0,612.0,587.0,960.0,658.0,26485.0,26492.0,780.0,9660.0,39500.0,13800.0,657.5,28568.0,657.0,1000.0,725.0,13189.0,9164.0,79.0,69500.0
2022-04-04,605.0,26916.0,26778.0,26627.0,156.0,845.0,205.0,610.0,584.0,960.0,650.0,25185.0,25648.0,768.0,9660.0,39500.0,13800.0,655.0,27411.0,654.0,1000.0,725.0,13189.0,9164.0,79.0,69500.0
2022-04-11,603.0,26208.0,25966.0,25989.0,158.0,810.0,203.0,611.0,583.0,960.0,637.0,24659.0,24910.0,681.0,6950.0,46000.0,11050.0,652.5,27074.0,653.0,950.0,715.0,13189.0,9164.0,79.0,67500.0
2022-04-18,595.0,26943.0,26986.0,26719.0,152.0,765.0,197.5,604.0,575.0,940.0,622.0,25352.0,25607.0,680.0,6950.0,46000.0,11050.0,642.5,27984.0,645.0,950.0,695.0,13189.0,9164.0,79.0,64000.0
2022-04-25,566.0,29731.0,28925.0,28891.0,151.0,720.0,194.5,577.0,547.0,930.0,610.0,28254.0,28030.0,650.0,6950.0,46000.0,11050.0,617.5,30202.0,617.0,940.0,670.0,13189.0,9164.0,79.0,61500.0
2022-05-02,512.0,31615.0,29737.0,30427.0,140.0,680.0,179.5,512.0,492.0,910.0,585.0,31376.0,29767.0,610.0,6950.0,46000.0,11050.0,557.5,32061.0,562.0,930.0,615.0,10929.0,7233.0,68.0,58000.0
2022-05-09,487.0,32249.0,29951.0,31017.0,143.0,675.0,182.5,488.0,467.0,850.0,550.0,31982.0,30523.0,560.0,7000.0,42000.0,10900.0,535.0,32880.0,537.0,815.0,575.0,10929.0,7233.0,68.0,56000.0
2022-05-16,445.0,31462.0,28736.0,30791.0,130.0,690.0,165.5,443.0,425.0,850.0,525.0,31548.0,30082.0,450.0,7000.0,42000.0,10900.0,492.5,32910.0,495.0,815.0,530.0,10929.0,7233.0,68.0,54000.0
2022-05-23,417.0,29099.0,26720.0,28480.0,131.0,570.0,166.5,418.0,415.0,770.0,510.0,29528.0,27356.0,468.0,7000.0,42000.0,10900.0,465.0,30626.0,469.0,800.0,510.0,10929.0,7233.0,68.0,50000.0
2022-05-30,412.0,23603.0,23317.0,21615.0,133.0,567.5,169.5,415.0,411.0,700.0,500.0,23798.0,21574.0,447.0,7000.0,42000.0,10900.0,462.5,25964.0,461.0,735.0,485.0,10809.0,7110.0,69.0,46000.0
2022-06-06,396.0,21843.0,19757.0,20122.0,139.0,550.0,175.5,391.0,390.0,660.0,497.0,18829.0,19499.0,430.0,4775.0,33000.0,6025.0,437.5,23137.0,440.0,715.0,460.0,10809.0,7110.0,69.0,43500.0
2022-06-13,381.0,20112.0,17185.0,18736.0,145.0,540.0,179.5,381.0,374.0,640.0,490.0,18445.0,17655.0,463.0,4775.0,33000.0,6025.0,422.5,21258.0,424.0,685.0,450.0,10809.0,7110.0,69.0,42000.0
2022-06-20,339.0,18343.0,16334.0,18221.0,131.0,515.0,164.5,340.0,333.0,590.0,453.0,17335.0,16963.0,400.0,4775.0,33000.0,6025.0,377.5,20827.0,378.0,630.0,432.5,10809.0,7110.0,69.0,43000.0
2022-06-27,297.0,18306.0,15790.0,17846.0,114.0,490.0,146.5,309.0,292.0,560.0,403.0,17107.0,16514.0,365.0,4775.0,33000.0,6025.0,337.5,20230.0,337.0,612.5,390.0,6778.0,4950.0,56.0,44000.0
2022-07-04,303.0,18054.0,16063.0,17223.0,121.0,487.5,149.5,311.0,298.0,540.0,378.0,17134.0,16006.0,360.0,4775.0,33000.0,6025.0,342.5,19477.0,343.0,590.0,390.0,6778.0,4950.0,56.0,45000.0
2022-07-11,356.0,18268.0,15297.0,17148.0,113.0,492.5,139.5,366.0,353.0,520.0,383.0,16544.0,15790.0,390.0,3325.0,29900.0,4825.0,402.5,19166.0,398.0,590.0,420.0,6778.0,4950.0,56.0,45500.0
2022-07-18,370.0,20207.0,16673.0,18308.0,103.0,492.5,129.5,371.0,364.0,460.0,395.0,17103.0,16212.0,410.0,3325.0,29900.0,4825.0,412.5,19955.0,409.0,500.0,455.0,6778.0,4950.0,56.0,47000.0
2022-07-25,348.0,21962.0,16962.0,20147.0,98.0,525.0,124.5,349.0,342.0,460.0,390.0,18040.0,17776.0,410.0,3325.0,29900.0,4825.0,385.0,20489.0,387.0,500.0,475.0,6778.0,4950.0,56.0,47500.0
2022-08-01,317.0,23751.0,17547.0,21835.0,112.0,445.0,127.5,319.0,310.0,460.0,380.0,19731.0,19730.0,400.0,3325.0,29900.0,4825.0,355.0,22020.0,355.0,495.0,435.0,4602.0,3405.0,41.0,47500.0
2022-08-08,321.0,25568.0,21195.0,23534.0,109.0,435.0,123.5,325.0,315.0,455.0,370.0,22180.0,21650.0,390.0,3350.0,23250.0,4575.0,355.0,24183.0,360.0,470.0,420.0,4602.0,3405.0,41.0,49000.0
2022-08-15,357.0,26015.0,21461.0,23841.0,109.0,455.0,123.5,362.0,350.0,455.0,385.0,22858.0,22016.0,390.0,3350.0,23250.0,4575.0,390.0,24832.0,395.0,465.0,430.0,4602.0,3405.0,41.0,47500.0
2022-08-22,361.0,25881.0,21510.0,24239.0,102.0,455.0,116.5,366.0,353.0,450.0,395.0,22884.0,22324.0,380.0,3350.0,23250.0,4575.0,392.5,24946.0,398.0,465.0,430.0,4602.0,3405.0,41.0,46500.0
2022-08-29,363.0,25793.0,21069.0,24231.0,103.0,455.0,116.5,370.0,356.0,430.0,420.0,22530.0,22250.0,368.0,3350.0,23250.0,4575.0,397.5,24924.0,401.0,465.0,410.0,4507.0,3470.0,39.0,46000.0
2022-09-05,359.0,24677.0,20920.0,23357.0,98.0,435.0,108.5,368.0,351.0,440.0,440.0,22383.0,21498.0,370.0,3800.0,23350.0,5050.0,397.5,24665.0,396.0,465.0,400.0,4507.0,3470.0,39.0,46000.0
2022-09-12,339.0,24588.0,21739.0,22647.0,99.0,425.0,108.5,342.0,328.0,440.0,415.0,21766.0,21004.0,360.0,3800.0,23350.0,5050.0,375.0,24300.0,373.0,455.0,390.0,4507.0,3470.0,39.0,46000.0
2022-09-19,316.0,24568.0,21481.0,22518.0,101.0,430.0,110.5,322.0,305.0,445.0,390.0,21340.0,20865.0,355.0,3800.0,23350.0,5050.0,351.5,24178.0,350.0,450.0,390.0,4507.0,3470.0,39.0,46000.0
2022-09-26,316.0,24349.0,21353.0,22726.0,98.0,440.0,110.5,322.0,292.0,460.0,385.0,21207.0,20763.0,355.0,3800.0,23350.0,5050.0,352.5,24155.0,351.0,465.0,395.0,5035.0,3889.0,47.0,45500.0
2022-10-03,333.0,24524.0,20719.0,22719.0,96.0,445.0,108.5,338.0,309.0,490.0,395.0,21294.0,20652.0,365.0,3800.0,23350.0,5050.0,372.5,24239.0,368.0,507.5,420.0,5035.0,3889.0,47.0,45500.0
2022-10-10,334.0,24418.0,21040.0,22662.0,96.0,455.0,108.5,340.0,311.0,500.0,405.0,21285.0,20551.0,395.0,3990.0,22000.0,5050.0,372.5,24246.0,370.0,537.5,432.5,5035.0,3889.0,47.0,45000.0
2022-10-17,332.0,24277.0,21198.0,22585.0,97.0,455.0,109.5,336.0,312.0,500.0,405.0,21123.0,20338.0,395.0,3990.0,22000.0,5050.0,372.5,24176.0,371.0,551.5,427.5,5035.0,3889.0,47.0,44000.0
2022-10-24,325.0,24351.0,21680.0,22558.0,93.0,470.0,103.5,328.0,306.0,500.0,405.0,21143.0,20665.0,395.0,3990.0,22000.0,5050.0,367.5,24203.0,365.0,551.5,422.5,5035.0,3889.0,47.0,43000.0
2022-10-31,318.0,23600.0,22246.0,22220.0,85.0,465.0,94.5,323.0,300.0,490.0,405.0,20740.0,20021.0,379.0,3990.0,22000.0,5050.0,362.5,23860.0,359.0,495.0,407.5,5002.0,4202.0,57.0,42000.0
2022-11-07,313.0,22248.0,21998.0,21481.0,83.0,457.5,92.0,320.0,265.0,490.0,394.0,20630.0,18986.0,370.0,3975.0,22500.0,5100.0,357.5,22976.0,354.0,505.0,400.0,5002.0,4202.0,57.0,41500.0
2022-11-14,307.0,21319.0,20982.0,20399.0,89.0,435.0,96.0,313.0,257.0,460.0,378.0,18825.0,18023.0,345.0,3975.0,22500.0,5100.0,352.5,21898.0,346.0,495.0,387.5,5002.0,4202.0,57.0,41000.0
2022-11-21,301.0,21096.0,21124.0,19835.0,97.0,442.5,104.0,306.0,259.0,450.0,368.0,18403.0,17733.0,335.0,3975.0,22500.0,5100.0,344.5,21532.0,338.0,480.0,380.0,5002.0,4202.0,57.0,40000.0
2022-11-28,312.0,20975.0,19842.0,19843.0,96.0,445.0,104.0,313.0,271.0,450.0,350.0,18069.0,17629.0,361.0,3975.0,22500.0,5100.0,353.0,21227.0,347.0,475.0,382.5,5022.0,4221.0,53.0,40000.0
2022-12-05,336.0,20253.0,18801.0,19746.0,102.0,450.0,110.0,340.0,297.0,450.0,350.0,17981.0,17000.0,350.0,3975.0,21000.0,5100.0,373.5,20770.0,370.0,475.0,392.5,5022.0,4221.0,53.0,40500.0
2022-12-12,352.0,20174.0,17332.0,19435.0,110.0,445.0,116.0,354.0,311.0,425.0,366.0,17668.0,16939.0,355.0,3975.0,21000.0,5100.0,379.0,20444.0,384.0,461.5,392.5,5022.0,4221.0,53.0,41700.0
2022-12-19,356.0,19973.0,17727.0,19341.0,111.0,447.5,116.0,358.0,312.0,445.0,405.0,17384.0,16962.0,355.0,3975.0,21000.0,5100.0,385.0,20072.0,387.0,460.0,392.5,5022.0,4221.0,53.0,41700.0
2022-12-26,355.0,19988.0,18031.0,19386.0,112.0,447.5,115.0,356.0,311.0,455.0,400.0,17035.0,16999.0,359.0,3975.0,21000.0,5100.0,385.0,19730.0,386.0,460.0,400.0,5042.0,4160.0,53.0,42500.0
2023-01-02,368.0,20090.0,17705.0,19412.0,116.0,452.5,119.0,367.0,320.0,455.0,402.0,17009.0,17045.0,370.0,3975.0,21000.0,5100.0,392.5,19743.0,395.0,460.0,402.5,5042.0,4160.0,53.0,42700.0
2023-01-09,383.0,20700.0,20344.0,19581.0,118.0,457.5,120.0,387.0,338.0,460.0,402.0,16537.0,17360.0,377.0,4150.0,22500.0,5100.0,411.5,20566.0,413.0,487.5,422.5,5042.0,4160.0,53.0,42700.0
2023-01-16,388.0,21951.0,19028.0,20288.0,123.0,457.5,127.5,395.0,347.0,470.0,425.0,18012.0,18415.0,405.0,4150.0,22500.0,5100.0,416.0,20764.0,417.0,501.0,448.5,5042.0,4160.0,53.0,42700.0
2023-01-23,377.0,23307.0,18750.0,21626.0,123.0,455.0,131.5,385.0,336.0,471.0,440.0,19384.0,19702.0,400.0,4150.0,22500.0,5100.0,407.5,21449.0,406.0,501.0,452.5,5042.0,4160.0,53.0,42800.0
2023-01-30,384.0,24553.0,21524.0,23110.0,127.0,465.0,136.0,393.0,343.0,485.0,435.0,20519.0,21036.0,400.0,4200.0,22500.0,5100.0,412.5,22424.0,413.0,502.5,442.5,5043.0,4382.0,50.0,42800.0
